Topic (Required),Topic Description (Optional),"Topic Type (Optional: 0=vocab,1=grammar,2=phrases,3=script,4=misc)",Native Text (Required),Native Context Line (Optional),Translation Text (Required),Translation Context Line (Optional),Translation Hint (Optional),Pronunciation Override (Optional)
vocab,,0,一再,,repeatedly,,,yī zài
vocab,,0,遗产,,heritage,,,yí chǎn
vocab,,0,遗传,,heredity,,,yí chuán
vocab,,0,遗留,,(leave or be a) legacy,,,yí liú
vocab,,0,遗失,,to lose,,,yí shī
vocab,,0,疑惑,,to doubt,,,yí huò
vocab,,0,仪器,,instrument,,,yí qì
vocab,,0,仪式,,ceremony,,,yí shì
vocab,,0,以便,,so that,,,yǐ biàn
vocab,,0,以免,,in order to avoid,,,yǐ miǎn
vocab,,0,以往,,in the past,,,yǐ wǎng
vocab,,0,以至,,down to,,,yǐ zhì
vocab,,0,以致,,to such an extent as to,,,yǐ zhì
vocab,,0,亦,,also,,,yì
vocab,,0,翼,,wing,,,yì
vocab,,0,一帆风顺,,propitious wind throughout the journey (idiom),,,yī fān fēng shùn
vocab,,0,一举两得,,one move,,,yī jǔ liǎng dé
vocab,,0,一如既往,,just as in the past (idiom); as before,,,yī rú jì wǎng
vocab,,0,一丝不苟,,not one thread loose (idiom); strictly according to the rules,,,yī sī bù gǒu
vocab,,0,异常,,exceptional,,,yì cháng
vocab,,0,意料,,to anticipate,,,yì liào
vocab,,0,意识,,consciousness,,,yì shí
vocab,,0,意图,,intent,,,yì tú
vocab,,0,意味着,,to signify,,,yì wèi zhe
vocab,,0,意向,,intention,,,yì xiàng
vocab,,0,意志,,will,,,yì zhì
vocab,,0,毅力,,perseverance,,,yì lì
vocab,,0,毅然,,firmly,,,yì rán
vocab,,0,抑制,,to inhibit,,,yì zhì
vocab,,0,阴谋,,plot,,,yīn móu
vocab,,0,音响,,speakers or speaker (electronic),,,yīn xiǎng
vocab,,0,隐蔽,,to conceal,,,yǐn bì
vocab,,0,隐患,,a danger concealed within sth,,,yǐn huàn
vocab,,0,隐瞒,,to conceal,,,yǐn mán
vocab,,0,隐私,,secrets,,,yǐn sī
vocab,,0,隐约,,vague,,,yǐn yuē
vocab,,0,引导,,to guide,,,yǐn dǎo
vocab,,0,引擎,,engine (loanword),,,yǐn qíng
vocab,,0,引用,,to quote,,,yǐn yòng
vocab,,0,饮食,,food and drink,,,yǐn shí
vocab,,0,印刷,,print,,,yìn shuā
vocab,,0,婴儿,,infant,,,yīng ér
vocab,,0,英明,,wise,,,yīng míng
vocab,,0,英勇,,bravery,,,yīng yǒng
vocab,,0,迎面,,directly,,,yíng miàn
vocab,,0,盈利,,profit,,,yíng lì
vocab,,0,荧屏,,fluorescent screen,,,yíng píng
vocab,,0,应酬,,social niceties,,,yìng chou
vocab,,0,应邀,,at sb's invitation,,,yìng yāo
vocab,,0,拥护,,to endorse,,,yōng hù
vocab,,0,拥有,,to have,,,yōng yǒu
vocab,,0,庸俗,,filthy,,,yōng sú
vocab,,0,勇于,,to dare to,,,yǒng yú
vocab,,0,永恒,,eternal,,,yǒng héng
vocab,,0,涌现,,to emerge in large numbers,,,yǒng xiàn
vocab,,0,踊跃,,to leap,,,yǒng yuè
vocab,,0,用功,,diligent,,,yòng gōng
vocab,,0,用户,,user,,,yòng hù
vocab,,0,优胜劣汰,,survival of the fittest (idiom),,,yōu shèng liè tài
vocab,,0,优先,,priority,,,yōu xiān
vocab,,0,优异,,exceptional,,,yōu yì
vocab,,0,优越,,superior,,,yōu yuè
vocab,,0,忧郁,,sullen,,,yōu yù
vocab,,0,油腻,,grease,,,yóu nì
vocab,,0,油漆,,oil paints,,,yóu qī
vocab,,0,犹如,,similar to,,,yóu rú
vocab,,0,有条不紊,,regular and thorough (idiom); methodically arranged,,,yǒu tiáo bù wěn
vocab,,0,幼稚,,young,,,yòu zhì
vocab,,0,诱惑,,to entice,,,yòu huò
vocab,,0,愚蠢,,silly,,,yú chǔn
vocab,,0,愚昧,,ignorant,,,yú mèi
vocab,,0,舆论,,public opinion,,,yú lùn
vocab,,0,渔民,,fisherman,,,yú mín
vocab,,0,与日俱增,,to increase steadily,,,yǔ rì jù zēng
vocab,,0,羽绒服,,down-filled garment,,,yǔ róng fú
vocab,,0,予以,,to give,,,yǔ yǐ
vocab,,0,愈,,to heal,,,yù
vocab,,0,预料,,to forecast,,,yù liào
vocab,,0,预期,,to expect,,,yù qī
vocab,,0,预赛,,preliminary competition,,,yù sài
vocab,,0,预算,,budget,,,yù suàn
vocab,,0,预先,,beforehand,,,yù xiān
vocab,,0,预言,,to predict,,,yù yán
vocab,,0,预兆,,omen,,,yù zhào
vocab,,0,欲望,,desire,,,yù wàng
vocab,,0,寓言,,fable,,,yù yán
vocab,,0,冤枉,,hatred,,,yuān wang
vocab,,0,元首,,head of state,,,yuán shǒu
vocab,,0,元素,,element,,,yuán sù
vocab,,0,元宵节,,Lantern Festival,,,Yuán xiāo jié
vocab,,0,圆满,,satisfactory,,,yuán mǎn
vocab,,0,原告,,complainant,,,yuán gào
vocab,,0,原理,,principle,,,yuán lǐ
vocab,,0,原始,,first,,,yuán shǐ
vocab,,0,原先,,former,,,yuán xiān
vocab,,0,园林,,gardens,,,yuán lín
vocab,,0,源泉,,fountainhead,,,yuán quán
vocab,,0,约束,,to restrict,,,yuē shù
vocab,,0,岳父,,wife's father,,,yuè fù
vocab,,0,乐谱,,a musical score,,,yuè pǔ
vocab,,0,熨,,an iron,,,yùn
vocab,,0,蕴藏,,to hold in store,,,yùn cáng
vocab,,0,运算,,(mathematical) operation,,,yùn suàn
vocab,,0,运行,,to be in motion,,,yùn xíng
vocab,,0,酝酿,,(of alcohol) to ferment,,,yùn niàng
vocab,,0,孕育,,to be pregnant,,,yùn yù
vocab,,0,砸,,smash,,,zá
vocab,,0,杂技,,acrobatics,,,zá jì
vocab,,0,杂交,,a hybrid,,,zá jiāo
vocab,,0,咋,,dialectal equivalent of 怎麼|怎么[zěn me],,,zǎ
vocab,,0,灾难,,disaster,,,zāi nàn
vocab,,0,栽培,,to grow,,,zāi péi
vocab,,0,宰,,to slaughter livestock,,,zǎi
vocab,,0,在乎,,determined by,,,zài hu
vocab,,0,在意,,to care about,,,zài yì
vocab,,0,再接再厉,,to continue the struggle (idiom); to persist,,,zài jiē zài lì
vocab,,0,攒,,to collect,,,zǎn
vocab,,0,赞叹,,to sigh or gasp in admiration,,,zàn tàn
vocab,,0,赞同,,to approve of,,,zàn tóng
vocab,,0,赞扬,,to praise,,,zàn yáng
vocab,,0,赞助,,to support,,,zàn zhù
vocab,,0,暂且,,for now,,,zàn qiě
vocab,,0,糟蹋,,to waste,,,zāo tà
vocab,,0,遭受,,to suffer,,,zāo shòu
vocab,,0,遭殃,,to suffer a calamity,,,zāo yāng
vocab,,0,遭遇,,to meet with,,,zāo yù
vocab,,0,造反,,to rebel,,,zào fǎn
vocab,,0,造型,,modeling,,,zào xíng
vocab,,0,噪音,,rumble,,,zào yīn
vocab,,0,责怪,,to blame,,,zé guài
vocab,,0,贼,,thief,,,zéi
vocab,,0,增添,,to add,,,zēng tiān
vocab,,0,赠送,,to present as a gift,,,zèng sòng
vocab,,0,渣,,slag (in mining or smelting),,,zhā
vocab,,0,扎,,to prick,,,zhā
vocab,,0,扎实,,strong,,,zhā shi
vocab,,0,眨,,to blink,,,zhǎ
vocab,,0,诈骗,,to defraud,,,zhà piàn
vocab,,0,摘要,,summary,,,zhāi yào
vocab,,0,债券,,bond,,,zhài quàn
vocab,,0,沾光,,to bask in the light,,,zhān guāng
vocab,,0,瞻仰,,to revere,,,zhān yǎng
vocab,,0,斩钉截铁,,to chop the nail and slice the iron (idiom); resolute and decisive,,,zhǎn dīng jié tiě
vocab,,0,展示,,to reveal,,,zhǎn shì
vocab,,0,展望,,outlook,,,zhǎn wàng
vocab,,0,展现,,to come out,,,zhǎn xiàn
vocab,,0,崭新,,brand new,,,zhǎn xīn
vocab,,0,战斗,,to fight,,,zhàn dòu
vocab,,0,战略,,strategy,,,zhàn lvè
vocab,,0,战术,,tactics,,,zhàn shù
vocab,,0,战役,,military campaign,,,zhàn yì
vocab,,0,占据,,to occupy,,,zhàn jù
vocab,,0,占领,,to occupy (a territory),,,zhàn lǐng
vocab,,0,占有,,to have,,,zhàn yǒu
vocab,,0,章程,,rules,,,zhāng chéng
vocab,,0,长辈,,one's elders,,,zhǎng bèi
vocab,,0,障碍,,barrier,,,zhàng ài
vocab,,0,帐篷,,tent,,,zhàng peng
vocab,,0,招收,,to hire,,,zhāo shōu
vocab,,0,招投标,,bid inviting and bid offering,,,zhāo tóu biāo
vocab,,0,朝气蓬勃,,full of youthful energy (idiom); vigorous,,,zhāo qì péng bó
vocab,,0,着迷,,to be fascinated,,,zháo mí
vocab,,0,沼泽,,marsh,,,zhǎo zé
vocab,,0,照料,,to tend,,,zhào liào
vocab,,0,照样,,as before,,,zhào yàng
vocab,,0,照耀,,to shine,,,zhào yào
vocab,,0,照应,,to correlate with,,,zhào yìng
vocab,,0,遮挡,,to shelter,,,zhē dǎng
vocab,,0,折腾,,to toss from side to side (e.g. sleeplessly),,,zhē teng
vocab,,0,折,,variant of 折[zhé],,,zhé
vocab,,0,折磨,,to persecute,,,zhé mó
vocab,,0,真相,,the truth about sth,,,zhēn xiàng
vocab,,0,真挚,,sincere,,,zhēn zhì
vocab,,0,珍贵,,precious,,,zhēn guì
vocab,,0,珍稀,,rare,,,zhēn xī
vocab,,0,珍珠,,pearl,,,zhēn zhū
vocab,,0,侦探,,detective,,,zhēn tàn
vocab,,0,斟酌,,to consider,,,zhēn zhuó
vocab,,0,阵地,,position,,,zhèn dì
vocab,,0,阵容,,troop arrangement,,,zhèn róng
vocab,,0,镇定,,calm,,,zhèn dìng
vocab,,0,镇静,,calm,,,zhèn jìng
vocab,,0,镇压,,suppression,,,zhèn yā
vocab,,0,振奋,,to stir oneself up,,,zhèn fèn
vocab,,0,振兴,,to revive,,,zhèn xīng
vocab,,0,震惊,,to shock,,,zhèn jīng
vocab,,0,争端,,dispute,,,zhēng duān
vocab,,0,争夺,,to fight over,,,zhēng duó
vocab,,0,争气,,to work hard for sth,,,zhēng qì
vocab,,0,争先恐后,,striving to be first and fearing to be last (idiom); outdoing one another,,,zhēng xiān kǒng hòu
vocab,,0,争议,,controversy,,,zhēng yì
vocab,,0,蒸发,,to evaporate,,,zhēng fā
vocab,,0,征服,,to conquer,,,zhēng fú
vocab,,0,征收,,to levy (a fine),,,zhēng shōu
vocab,,0,正月,,first month of the lunar year,,,zhēng yuè
vocab,,0,挣扎,,to struggle,,,zhēng zhá
vocab,,0,整顿,,to tidy up,,,zhěng dùn
vocab,,0,正当,,honest,,,zhèng dāng
vocab,,0,正负,,positive and negative,,,zhèng fù
vocab,,0,正规,,regular,,,zhèng guī
vocab,,0,正经,,decent,,,zhèng jīng
vocab,,0,正气,,healthy environment,,,zhèng qì
vocab,,0,正义,,justice,,,zhèng yì
vocab,,0,政权,,regime,,,zhèng quán
vocab,,0,证实,,to confirm (sth to be true),,,zhèng shí
vocab,,0,证书,,credentials,,,zhèng shū
vocab,,0,郑重,,serious,,,zhèng zhòng
vocab,,0,症状,,symptom (of an illness),,,zhèng zhuàng
vocab,,0,枝,,branch,,,zhī
vocab,,0,支撑,,to prop up,,,zhī chēng
vocab,,0,支出,,to spend,,,zhī chū
vocab,,0,支流,,tributary (river),,,zhī liú
vocab,,0,支配,,to control,,,zhī pèi
vocab,,0,支援,,to provide assistance,,,zhī yuán
vocab,,0,支柱,,mainstay,,,zhī zhù
vocab,,0,知觉,,perception,,,zhī jué
vocab,,0,知足常乐,,satisfied with what one has (idiom),,,zhī zú cháng lè
vocab,,0,脂肪,,body fat,,,zhī fáng
vocab,,0,直播,,live broadcast (not recorded),,,zhí bō
vocab,,0,值班,,to work a shift,,,zhí bān
vocab,,0,殖民地,,colony,,,zhí mín dì
vocab,,0,职能,,function,,,zhí néng
vocab,,0,职位,,post,,,zhí wèi
vocab,,0,职务,,post,,,zhí wù
vocab,,0,指标,,norm,,,zhǐ biāo
vocab,,0,指定,,to appoint,,,zhǐ dìng
vocab,,0,指甲,,fingernail,,,zhǐ jia
vocab,,0,指令,,order,,,zhǐ lìng
vocab,,0,指南针,,compass,,,zhǐ nán zhēn
vocab,,0,指示,,to point out,,,zhǐ shì
vocab,,0,指望,,to hope for sth,,,zhǐ wàng
vocab,,0,指责,,to criticize,,,zhǐ zé
vocab,,0,治安,,law and order,,,zhì ān
vocab,,0,治理,,to govern,,,zhì lǐ
vocab,,0,制裁,,to punish,,,zhì cái
vocab,,0,制订,,to work out,,,zhì dìng
vocab,,0,制服,,to subdue,,,zhì fú
vocab,,0,制约,,to restrict,,,zhì yuē
vocab,,0,制止,,to curb,,,zhì zhǐ
vocab,,0,致辞,,to express in words or writing,,,zhì cí
vocab,,0,致力于,,Committed to,,,zhì lì yú
vocab,,0,致使,,to cause,,,zhì shǐ
vocab,,0,智力,,intelligence,,,zhì lì
vocab,,0,智能,,intelligent,,,zhì néng
vocab,,0,智商,,IQ (intelligence quotient),,,zhì shāng
vocab,,0,滞留,,to detain,,,zhì liú
vocab,,0,志气,,ambition,,,zhì qì
vocab,,0,忠诚,,devoted,,,zhōng chéng
vocab,,0,忠实,,faithful,,,zhōng shí
vocab,,0,终点,,the end,,,zhōng diǎn
vocab,,0,终究,,in the end,,,zhōng jiū
vocab,,0,终年,,entire year,,,zhōng nián
vocab,,0,终身,,lifelong,,,zhōng shēn
vocab,,0,终止,,to stop,,,zhōng zhǐ
vocab,,0,中断,,to cut short,,,zhōng duàn
vocab,,0,中立,,neutral,,,zhōng lì
vocab,,0,中央,,central,,,zhōng yāng
vocab,,0,衷心,,heartfelt,,,zhōng xīn
vocab,,0,种子,,seed,,,zhǒng zi
vocab,,0,种族,,race,,,zhǒng zú
vocab,,0,肿瘤,,tumor,,,zhǒng liú
vocab,,0,重心,,center of gravity,,,zhòng xīn
vocab,,0,众所周知,,see 眾所周知|众所周知[zhòng suǒ zhōu zhī],,,zhòng suǒ zhōu zhī
vocab,,0,州,,prefecture,,,zhōu
vocab,,0,舟,,boat,,,zhōu
vocab,,0,粥,,congee,,,zhōu
vocab,,0,周边,,periphery,,,zhōu biān
vocab,,0,周密,,careful,,,zhōu mì
vocab,,0,周年,,anniversary,,,zhōu nián
vocab,,0,周期,,period,,,zhōu qī
vocab,,0,周折,,complication,,,zhōu zhé
vocab,,0,周转,,turnover (in cash or personnel),,,zhōu zhuǎn
vocab,,0,皱纹,,wrinkle,,,zhòu wén
vocab,,0,昼夜,,day and night,,,zhòu yè
vocab,,0,株,,tree trunk,,,zhū
vocab,,0,诸位,,(pron) everyone,,,zhū wèi
vocab,,0,逐年,,year after year,,,zhú nián
vocab,,0,拄,,to lean on,,,zhǔ
vocab,,0,主办,,to organize,,,zhǔ bàn
vocab,,0,主导,,to lead,,,zhǔ dǎo
vocab,,0,主管,,in charge,,,zhǔ guǎn
vocab,,0,主流,,main stream (of a river),,,zhǔ liú
vocab,,0,主权,,sovereignty,,,zhǔ quán
vocab,,0,主题,,theme,,,zhǔ tí
vocab,,0,住宅,,residence,,,zhù zhái
vocab,,0,注射,,injection,,,zhù shè
vocab,,0,注视,,to watch attentively,,,zhù shì
vocab,,0,注释,,marginal notes,,,zhù shì
vocab,,0,注重,,to pay attention to,,,zhù zhòng
vocab,,0,助理,,assistant,,,zhù lǐ
vocab,,0,助手,,assistant,,,zhù shǒu
vocab,,0,著作,,to write,,,zhù zuò
vocab,,0,驻扎,,to station,,,zhù zhā
vocab,,0,铸造,,to cast (pour metal into a mold),,,zhù zào
vocab,,0,拽,,to pull,,,zhuài
vocab,,0,专长,,specialty,,,zhuān cháng
vocab,,0,专程,,special-purpose trip,,,zhuān chéng
vocab,,0,专科,,specialized subject,,,zhuān kē
vocab,,0,专利,,patent,,,zhuān lì
vocab,,0,专题,,special topic,,,zhuān tí
vocab,,0,砖瓦,,tiles and bricks,,,zhuān wǎ
vocab,,0,转达,,to pass on,,,zhuǎn dá
vocab,,0,转让,,transfer (technology,,,zhuǎn ràng
vocab,,0,转移,,to shift,,,zhuǎn yí
vocab,,0,转折,,shift in the trend of events,,,zhuǎn zhé
vocab,,0,传记,,biography,,,zhuàn jì
vocab,,0,装备,,equipment,,,zhuāng bèi
vocab,,0,装卸,,to load or unload,,,zhuāng xiè
vocab,,0,庄严,,stately,,,zhuāng yán
vocab,,0,庄重,,grave,,,zhuāng zhòng
vocab,,0,幢,,classifier for buildings,,,zhuàng
vocab,,0,壮观,,spectacular,,,zhuàng guān
vocab,,0,壮丽,,magnificence,,,zhuàng lì
vocab,,0,壮烈,,brave,,,zhuàng liè
vocab,,0,追悼,,to mourn,,,zhuī dào
vocab,,0,追究,,to investigate,,,zhuī jiū
vocab,,0,准则,,norm,,,zhǔn zé
vocab,,0,琢磨,,to carve and polish (jade),,,zhuó mó
vocab,,0,着手,,to put one's hand to it,,,zhuó shǒu
vocab,,0,着想,,to give thought (to others),,,zhuó xiǎng
vocab,,0,着重,,put emphasis on,,,zhuó zhòng
vocab,,0,卓越,,outstanding,,,zhuó yuè
vocab,,0,资本,,capital (economics),,,zī běn
vocab,,0,资产,,property,,,zī chǎn
vocab,,0,资深,,senior (in terms of depth of accumulated experience),,,zī shēn
vocab,,0,资助,,to subsidize,,,zī zhù
vocab,,0,姿态,,attitude,,,zī tài
vocab,,0,滋味,,taste,,,zī wèi
vocab,,0,滋长,,to grow (usually of abstract things),,,zī zhǎng
vocab,,0,子弹,,bullet,,,zǐ dàn
vocab,,0,字母,,letter (of the alphabet),,,zì mǔ
vocab,,0,自卑,,feeling inferior,,,zì bēi
vocab,,0,自发,,spontaneous,,,zì fā
vocab,,0,自力更生,,regeneration through one's own effort (idiom),,,zì lì gēng shēng
vocab,,0,自满,,complacent,,,zì mǎn
vocab,,0,自主,,independent,,,zì zhǔ
vocab,,0,踪迹,,tracks,,,zōng jì
vocab,,0,宗旨,,objective,,,zōng zhǐ
vocab,,0,棕色,,brown,,,zōng sè
vocab,,0,总而言之,,in short,,,zǒng ér yán zhī
vocab,,0,总和,,sum,,,zǒng hé
vocab,,0,纵横,,lit. warp and weft in weaving; vertically and horizontal,,,zòng héng
vocab,,0,走廊,,corridor,,,zǒu láng
vocab,,0,走漏,,to leak (of information,,,zǒu lòu
vocab,,0,走私,,to smuggle,,,zǒu sī
vocab,,0,揍,,to beat up,,,zòu
vocab,,0,租赁,,to rent,,,zū lìn
vocab,,0,足以,,sufficient to...,,,zú yǐ
vocab,,0,组,,to form,,,zǔ
vocab,,0,阻碍,,to obstruct,,,zǔ ài
vocab,,0,阻拦,,to stop,,,zǔ lán
vocab,,0,阻挠,,to thwart,,,zǔ náo
vocab,,0,祖父,,father's father,,,zǔ fù
vocab,,0,钻研,,to study meticulously,,,zuān yán
vocab,,0,钻石,,diamond,,,zuàn shí
vocab,,0,嘴唇,,lip,,,zuǐ chún
vocab,,0,尊严,,dignity,,,zūn yán
vocab,,0,遵循,,to follow,,,zūn xún
vocab,,0,左右,,left and right,,,zuǒ yòu
vocab,,0,做东,,to act as host,,,zuò dōng
vocab,,0,做主,,make the decision,,,zuò zhǔ
vocab,,0,座右铭,,motto,,,zuò yòu míng
vocab,,0,作弊,,to practice fraud,,,zuò bì
vocab,,0,作废,,to become invalid,,,zuò fèi
vocab,,0,作风,,style,,,zuò fēng
vocab,,0,作息,,work and rest,,,zuò xī
